"id","nom","adresse","ville","code_insee","annee","semaine","mjo","longitude","latitude","geom"
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2020,32,1366.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2020,32,548.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2020,32,596.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2020,32,240.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2020,32,145.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2020,32,150.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2020,32,216.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
VEL022,Tourcoing - Av. Allende,Tourcoing - Av. Allende,TOURCOING,59599,2020,32,101.0000000000,3.1641883317,50.7219299923,POINT (3.1641883316640307 50.721930031717555)
VEL023,Tourcoing - Rue de Roubaix,Tourcoing - Rue de Roubaix,TOURCOING,59599,2020,32,96.0000000000,3.1643330034,50.7147670066,POINT (3.1643330034323345 50.71476704603992)
VEL024,Villeneuve d Ascq - Bd Van Gogh,Villeneuve d Ascq - Bd Van Gogh,VILLENEUVE-D ASCQ,,2020,32,43.0000000000,3.1311889983,50.6213459892,POINT (3.131188998267782 50.621346028721256)
VEL027,Wambrechies - Rue de Quesnoy,Wambrechies - Rue de Quesnoy,WAMBRECHIES,59636,2020,32,128.0000000000,3.0371420051,50.6954999885,POINT (3.0371420050532105 50.69550002800665)
VEL028,Lille - Rue Pierre Legrand,Lille - Rue Pierre Legrand,LILLE,59350,2020,32,652.0000000000,3.0823796000,50.6326899991,POINT (3.082379600000004 50.63269003860525)
VEL037,Lille Déportés vers centre,Lille Déportés vers centre,LILLE,59350,2020,32,99.0000000000,3.0736910290,50.6305275779,POINT (3.0736910290221156 50.63052761747933)
VEL038,Lille Déportés vers ext,Lille Déportés vers ext,LILLE,59350,2020,32,87.0000000000,3.0727299880,50.6304258929,POINT (3.0727299879640926 50.630425932417694)
VEL039,Mons En Baroeul - Av. E.Zola,Mons En Baroeul - Av. E.Zola,MONS-EN-BARŒUL,59410,2020,32,437.0000000000,3.0972464549,50.6420221093,POINT (3.097246454855603 50.64202214880112)
VEL001,Armentières - Bd. Faidherbe,Armentières - Bd. Faidherbe,ARMENTIERES,59017,2020,33,78.0000000000,2.8743139830,50.6815700001,POINT (2.8743139829589266 50.68157003961674)
VEL002,Bondues - Chemin St Georges,Bondues - Chemin St Georges,BONDUES,59090,2020,33,97.0000000000,3.0838999907,50.7030370001,POINT (3.0838999906563456 50.703037039608034)
VEL003,Capinghem - Rue Poincaré,Capinghem - Rue Poincaré,CAPINGHEM,59128,2020,33,69.0000000000,2.9605669891,50.6461199981,POINT (2.9605669891319155 50.64612003764041)
VEL004,Comines - Rue des Processions,Comines - Rue des Processions,COMINES,59152,2020,33,184.0000000000,3.0102939927,50.7610359925,POINT (3.0102939927348586 50.761036031954305)
VEL006,Fretin - RD145,Fretin - RD145,FRETIN,59256,2020,33,89.0000000000,3.1182150044,50.5750699934,POINT (3.118215004423419 50.57507003295882)
VEL007,Haubourdin - Rue Carnot,Haubourdin - Rue Carnot,HAUBOURDIN,59286,2020,33,207.0000000000,2.9893956226,50.6114153998,POINT (2.9893956225895835 50.61141543935105)
VEL008,Herlies - Chemin du cap. Boyle,Herlies - Chemin du cap. Boyle,HERLIES,59303,2020,33,35.0000000000,2.8570533406,50.5706699962,POINT (2.8570533405803977 50.57067003575296)
VEL010,La Madeleine - Pasteur,La Madeleine - Pasteur,LA MADELEINE,59368,2020,33,372.0000000000,3.0756719726,50.6410947487,POINT (3.0756719726071404 50.64109478819222)
VEL012,Lille - Av. Le Corbusier,Lille - Av. Le Corbusier,LILLE,59350,2020,33,2033.0000000000,3.0736255836,50.6386199959,POINT (3.073625583618273 50.63862003542886)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2020,33,1185.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2020,33,450.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2020,33,610.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2020,33,191.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2020,33,111.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2020,33,106.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2020,33,161.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
VEL022,Tourcoing - Av. Allende,Tourcoing - Av. Allende,TOURCOING,59599,2020,33,79.0000000000,3.1641883317,50.7219299923,POINT (3.1641883316640307 50.721930031717555)
VEL023,Tourcoing - Rue de Roubaix,Tourcoing - Rue de Roubaix,TOURCOING,59599,2020,33,68.0000000000,3.1643330034,50.7147670066,POINT (3.1643330034323345 50.71476704603992)
VEL024,Villeneuve d Ascq - Bd Van Gogh,Villeneuve d Ascq - Bd Van Gogh,VILLENEUVE-D ASCQ,,2020,33,46.0000000000,3.1311889983,50.6213459892,POINT (3.131188998267782 50.621346028721256)
VEL027,Wambrechies - Rue de Quesnoy,Wambrechies - Rue de Quesnoy,WAMBRECHIES,59636,2020,33,70.0000000000,3.0371420051,50.6954999885,POINT (3.0371420050532105 50.69550002800665)
VEL028,Lille - Rue Pierre Legrand,Lille - Rue Pierre Legrand,LILLE,59350,2020,33,538.0000000000,3.0823796000,50.6326899991,POINT (3.082379600000004 50.63269003860525)
VEL037,Lille Déportés vers centre,Lille Déportés vers centre,LILLE,59350,2020,33,71.0000000000,3.0736910290,50.6305275779,POINT (3.0736910290221156 50.63052761747933)
VEL038,Lille Déportés vers ext,Lille Déportés vers ext,LILLE,59350,2020,33,74.0000000000,3.0727299880,50.6304258929,POINT (3.0727299879640926 50.630425932417694)
VEL039,Mons En Baroeul - Av. E.Zola,Mons En Baroeul - Av. E.Zola,MONS-EN-BARŒUL,59410,2020,33,332.0000000000,3.0972464549,50.6420221093,POINT (3.097246454855603 50.64202214880112)
VEL001,Armentières - Bd. Faidherbe,Armentières - Bd. Faidherbe,ARMENTIERES,59017,2020,34,94.0000000000,2.8743139830,50.6815700001,POINT (2.8743139829589266 50.68157003961674)
VEL002,Bondues - Chemin St Georges,Bondues - Chemin St Georges,BONDUES,59090,2020,34,140.0000000000,3.0838999907,50.7030370001,POINT (3.0838999906563456 50.703037039608034)
VEL003,Capinghem - Rue Poincaré,Capinghem - Rue Poincaré,CAPINGHEM,59128,2020,34,82.0000000000,2.9605669891,50.6461199981,POINT (2.9605669891319155 50.64612003764041)
VEL004,Comines - Rue des Processions,Comines - Rue des Processions,COMINES,59152,2020,34,258.0000000000,3.0102939927,50.7610359925,POINT (3.0102939927348586 50.761036031954305)
VEL006,Fretin - RD145,Fretin - RD145,FRETIN,59256,2020,34,135.0000000000,3.1182150044,50.5750699934,POINT (3.118215004423419 50.57507003295882)
VEL007,Haubourdin - Rue Carnot,Haubourdin - Rue Carnot,HAUBOURDIN,59286,2020,34,255.0000000000,2.9893956226,50.6114153998,POINT (2.9893956225895835 50.61141543935105)
VEL008,Herlies - Chemin du cap. Boyle,Herlies - Chemin du cap. Boyle,HERLIES,59303,2020,34,46.0000000000,2.8570533406,50.5706699962,POINT (2.8570533405803977 50.57067003575296)
VEL010,La Madeleine - Pasteur,La Madeleine - Pasteur,LA MADELEINE,59368,2020,34,455.0000000000,3.0756719726,50.6410947487,POINT (3.0756719726071404 50.64109478819222)
VEL012,Lille - Av. Le Corbusier,Lille - Av. Le Corbusier,LILLE,59350,2020,34,2316.0000000000,3.0736255836,50.6386199959,POINT (3.073625583618273 50.63862003542886)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2020,34,1464.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2020,34,596.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2020,34,610.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2020,34,220.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2020,34,112.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2020,34,133.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2020,34,191.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
VEL022,Tourcoing - Av. Allende,Tourcoing - Av. Allende,TOURCOING,59599,2020,34,112.0000000000,3.1641883317,50.7219299923,POINT (3.1641883316640307 50.721930031717555)
VEL023,Tourcoing - Rue de Roubaix,Tourcoing - Rue de Roubaix,TOURCOING,59599,2020,34,96.0000000000,3.1643330034,50.7147670066,POINT (3.1643330034323345 50.71476704603992)
VEL024,Villeneuve d Ascq - Bd Van Gogh,Villeneuve d Ascq - Bd Van Gogh,VILLENEUVE-D ASCQ,,2020,34,56.0000000000,3.1311889983,50.6213459892,POINT (3.131188998267782 50.621346028721256)
VEL027,Wambrechies - Rue de Quesnoy,Wambrechies - Rue de Quesnoy,WAMBRECHIES,59636,2020,34,90.0000000000,3.0371420051,50.6954999885,POINT (3.0371420050532105 50.69550002800665)
VEL028,Lille - Rue Pierre Legrand,Lille - Rue Pierre Legrand,LILLE,59350,2020,34,661.0000000000,3.0823796000,50.6326899991,POINT (3.082379600000004 50.63269003860525)
VEL037,Lille Déportés vers centre,Lille Déportés vers centre,LILLE,59350,2020,34,99.0000000000,3.0736910290,50.6305275779,POINT (3.0736910290221156 50.63052761747933)
VEL038,Lille Déportés vers ext,Lille Déportés vers ext,LILLE,59350,2020,34,110.0000000000,3.0727299880,50.6304258929,POINT (3.0727299879640926 50.630425932417694)
VEL039,Mons En Baroeul - Av. E.Zola,Mons En Baroeul - Av. E.Zola,MONS-EN-BARŒUL,59410,2020,34,381.0000000000,3.0972464549,50.6420221093,POINT (3.097246454855603 50.64202214880112)
VEL001,Armentières - Bd. Faidherbe,Armentières - Bd. Faidherbe,ARMENTIERES,59017,2020,35,83.0000000000,2.8743139830,50.6815700001,POINT (2.8743139829589266 50.68157003961674)
VEL002,Bondues - Chemin St Georges,Bondues - Chemin St Georges,BONDUES,59090,2020,35,166.0000000000,3.0838999907,50.7030370001,POINT (3.0838999906563456 50.703037039608034)
VEL003,Capinghem - Rue Poincaré,Capinghem - Rue Poincaré,CAPINGHEM,59128,2020,35,65.0000000000,2.9605669891,50.6461199981,POINT (2.9605669891319155 50.64612003764041)
VEL004,Comines - Rue des Processions,Comines - Rue des Processions,COMINES,59152,2020,35,138.0000000000,3.0102939927,50.7610359925,POINT (3.0102939927348586 50.761036031954305)
VEL007,Haubourdin - Rue Carnot,Haubourdin - Rue Carnot,HAUBOURDIN,59286,2020,35,228.0000000000,2.9893956226,50.6114153998,POINT (2.9893956225895835 50.61141543935105)
VEL008,Herlies - Chemin du cap. Boyle,Herlies - Chemin du cap. Boyle,HERLIES,59303,2020,35,32.0000000000,2.8570533406,50.5706699962,POINT (2.8570533405803977 50.57067003575296)
VEL010,La Madeleine - Pasteur,La Madeleine - Pasteur,LA MADELEINE,59368,2020,35,531.0000000000,3.0756719726,50.6410947487,POINT (3.0756719726071404 50.64109478819222)
VEL012,Lille - Av. Le Corbusier,Lille - Av. Le Corbusier,LILLE,59350,2020,35,2696.0000000000,3.0736255836,50.6386199959,POINT (3.073625583618273 50.63862003542886)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2020,35,1665.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2020,35,654.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2020,35,385.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2020,35,159.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2020,35,125.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2020,35,118.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2020,35,140.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
VEL022,Tourcoing - Av. Allende,Tourcoing - Av. Allende,TOURCOING,59599,2020,35,107.0000000000,3.1641883317,50.7219299923,POINT (3.1641883316640307 50.721930031717555)
VEL023,Tourcoing - Rue de Roubaix,Tourcoing - Rue de Roubaix,TOURCOING,59599,2020,35,102.0000000000,3.1643330034,50.7147670066,POINT (3.1643330034323345 50.71476704603992)
VEL024,Villeneuve d Ascq - Bd Van Gogh,Villeneuve d Ascq - Bd Van Gogh,VILLENEUVE-D ASCQ,,2020,35,57.0000000000,3.1311889983,50.6213459892,POINT (3.131188998267782 50.621346028721256)
VEL027,Wambrechies - Rue de Quesnoy,Wambrechies - Rue de Quesnoy,WAMBRECHIES,59636,2020,35,72.0000000000,3.0371420051,50.6954999885,POINT (3.0371420050532105 50.69550002800665)
VEL028,Lille - Rue Pierre Legrand,Lille - Rue Pierre Legrand,LILLE,59350,2020,35,736.0000000000,3.0823796000,50.6326899991,POINT (3.082379600000004 50.63269003860525)
VEL037,Lille Déportés vers centre,Lille Déportés vers centre,LILLE,59350,2020,35,120.0000000000,3.0736910290,50.6305275779,POINT (3.0736910290221156 50.63052761747933)
VEL038,Lille Déportés vers ext,Lille Déportés vers ext,LILLE,59350,2020,35,112.0000000000,3.0727299880,50.6304258929,POINT (3.0727299879640926 50.630425932417694)
VEL039,Mons En Baroeul - Av. E.Zola,Mons En Baroeul - Av. E.Zola,MONS-EN-BARŒUL,59410,2020,35,436.0000000000,3.0972464549,50.6420221093,POINT (3.097246454855603 50.64202214880112)
VEL001,Armentières - Bd. Faidherbe,Armentières - Bd. Faidherbe,ARMENTIERES,59017,2020,36,103.0000000000,2.8743139830,50.6815700001,POINT (2.8743139829589266 50.68157003961674)
VEL002,Bondues - Chemin St Georges,Bondues - Chemin St Georges,BONDUES,59090,2020,36,231.0000000000,3.0838999907,50.7030370001,POINT (3.0838999906563456 50.703037039608034)
VEL003,Capinghem - Rue Poincaré,Capinghem - Rue Poincaré,CAPINGHEM,59128,2020,36,98.0000000000,2.9605669891,50.6461199981,POINT (2.9605669891319155 50.64612003764041)
VEL004,Comines - Rue des Processions,Comines - Rue des Processions,COMINES,59152,2020,36,196.0000000000,3.0102939927,50.7610359925,POINT (3.0102939927348586 50.761036031954305)
VEL005,Croix - Avenue Flandres,Croix - Avenue Flandres,CROIX,59163,2020,36,667.0000000000,3.1522650086,50.6682969915,POINT (3.1522650085823436 50.66829703096178)
VEL007,Haubourdin - Rue Carnot,Haubourdin - Rue Carnot,HAUBOURDIN,59286,2020,36,299.0000000000,2.9893956226,50.6114153998,POINT (2.9893956225895835 50.61141543935105)
VEL008,Herlies - Chemin du cap. Boyle,Herlies - Chemin du cap. Boyle,HERLIES,59303,2020,36,51.0000000000,2.8570533406,50.5706699962,POINT (2.8570533405803977 50.57067003575296)
VEL010,La Madeleine - Pasteur,La Madeleine - Pasteur,LA MADELEINE,59368,2020,36,736.0000000000,3.0756719726,50.6410947487,POINT (3.0756719726071404 50.64109478819222)
VEL012,Lille - Av. Le Corbusier,Lille - Av. Le Corbusier,LILLE,59350,2020,36,3413.0000000000,3.0736255836,50.6386199959,POINT (3.073625583618273 50.63862003542886)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2020,36,2353.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2020,36,948.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2020,36,520.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2020,36,185.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2020,36,128.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2020,36,180.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2020,36,206.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
VEL022,Tourcoing - Av. Allende,Tourcoing - Av. Allende,TOURCOING,59599,2020,36,146.0000000000,3.1641883317,50.7219299923,POINT (3.1641883316640307 50.721930031717555)
VEL023,Tourcoing - Rue de Roubaix,Tourcoing - Rue de Roubaix,TOURCOING,59599,2020,36,126.0000000000,3.1643330034,50.7147670066,POINT (3.1643330034323345 50.71476704603992)
VEL024,Villeneuve d Ascq - Bd Van Gogh,Villeneuve d Ascq - Bd Van Gogh,VILLENEUVE-D ASCQ,,2020,36,76.0000000000,3.1311889983,50.6213459892,POINT (3.131188998267782 50.621346028721256)
VEL027,Wambrechies - Rue de Quesnoy,Wambrechies - Rue de Quesnoy,WAMBRECHIES,59636,2020,36,86.0000000000,3.0371420051,50.6954999885,POINT (3.0371420050532105 50.69550002800665)
VEL028,Lille - Rue Pierre Legrand,Lille - Rue Pierre Legrand,LILLE,59350,2020,36,1017.0000000000,3.0823796000,50.6326899991,POINT (3.082379600000004 50.63269003860525)
VEL037,Lille Déportés vers centre,Lille Déportés vers centre,LILLE,59350,2020,36,165.0000000000,3.0736910290,50.6305275779,POINT (3.0736910290221156 50.63052761747933)
VEL038,Lille Déportés vers ext,Lille Déportés vers ext,LILLE,59350,2020,36,176.0000000000,3.0727299880,50.6304258929,POINT (3.0727299879640926 50.630425932417694)
VEL039,Mons En Baroeul - Av. E.Zola,Mons En Baroeul - Av. E.Zola,MONS-EN-BARŒUL,59410,2020,36,623.0000000000,3.0972464549,50.6420221093,POINT (3.097246454855603 50.64202214880112)
VEL001,Armentières - Bd. Faidherbe,Armentières - Bd. Faidherbe,ARMENTIERES,59017,2020,37,111.0000000000,2.8743139830,50.6815700001,POINT (2.8743139829589266 50.68157003961674)
VEL002,Bondues - Chemin St Georges,Bondues - Chemin St Georges,BONDUES,59090,2020,37,221.0000000000,3.0838999907,50.7030370001,POINT (3.0838999906563456 50.703037039608034)
VEL003,Capinghem - Rue Poincaré,Capinghem - Rue Poincaré,CAPINGHEM,59128,2020,37,113.0000000000,2.9605669891,50.6461199981,POINT (2.9605669891319155 50.64612003764041)
VEL004,Comines - Rue des Processions,Comines - Rue des Processions,COMINES,59152,2020,37,215.0000000000,3.0102939927,50.7610359925,POINT (3.0102939927348586 50.761036031954305)
VEL005,Croix - Avenue Flandres,Croix - Avenue Flandres,CROIX,59163,2020,37,738.0000000000,3.1522650086,50.6682969915,POINT (3.1522650085823436 50.66829703096178)
VEL007,Haubourdin - Rue Carnot,Haubourdin - Rue Carnot,HAUBOURDIN,59286,2020,37,340.0000000000,2.9893956226,50.6114153998,POINT (2.9893956225895835 50.61141543935105)
VEL008,Herlies - Chemin du cap. Boyle,Herlies - Chemin du cap. Boyle,HERLIES,59303,2020,37,54.0000000000,2.8570533406,50.5706699962,POINT (2.8570533405803977 50.57067003575296)
VEL010,La Madeleine - Pasteur,La Madeleine - Pasteur,LA MADELEINE,59368,2020,37,822.0000000000,3.0756719726,50.6410947487,POINT (3.0756719726071404 50.64109478819222)
VEL012,Lille - Av. Le Corbusier,Lille - Av. Le Corbusier,LILLE,59350,2020,37,3598.0000000000,3.0736255836,50.6386199959,POINT (3.073625583618273 50.63862003542886)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2020,37,2419.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2020,37,1016.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL016,Lomme - Av. de Dunkerque,Lomme - Av. de Dunkerque,LOMME,59355,2020,37,540.0000000000,3.0175309961,50.6416099911,POINT (3.017530996101265 50.64161003057975)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2020,37,215.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2020,37,159.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2020,37,176.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
VEL021,Seclin - Rue de Bouvry,Seclin - Rue de Bouvry,SECLIN,59560,2020,37,204.0000000000,3.0233229929,50.5440799998,POINT (3.0233229928910497 50.54408003936171)
VEL022,Tourcoing - Av. Allende,Tourcoing - Av. Allende,TOURCOING,59599,2020,37,173.0000000000,3.1641883317,50.7219299923,POINT (3.1641883316640307 50.721930031717555)
VEL023,Tourcoing - Rue de Roubaix,Tourcoing - Rue de Roubaix,TOURCOING,59599,2020,37,142.0000000000,3.1643330034,50.7147670066,POINT (3.1643330034323345 50.71476704603992)
VEL024,Villeneuve d Ascq - Bd Van Gogh,Villeneuve d Ascq - Bd Van Gogh,VILLENEUVE-D ASCQ,,2020,37,77.0000000000,3.1311889983,50.6213459892,POINT (3.131188998267782 50.621346028721256)
VEL027,Wambrechies - Rue de Quesnoy,Wambrechies - Rue de Quesnoy,WAMBRECHIES,59636,2020,37,101.0000000000,3.0371420051,50.6954999885,POINT (3.0371420050532105 50.69550002800665)
VEL028,Lille - Rue Pierre Legrand,Lille - Rue Pierre Legrand,LILLE,59350,2020,37,1069.0000000000,3.0823796000,50.6326899991,POINT (3.082379600000004 50.63269003860525)
VEL037,Lille Déportés vers centre,Lille Déportés vers centre,LILLE,59350,2020,37,160.0000000000,3.0736910290,50.6305275779,POINT (3.0736910290221156 50.63052761747933)
VEL038,Lille Déportés vers ext,Lille Déportés vers ext,LILLE,59350,2020,37,181.0000000000,3.0727299880,50.6304258929,POINT (3.0727299879640926 50.630425932417694)
VEL039,Mons En Baroeul - Av. E.Zola,Mons En Baroeul - Av. E.Zola,MONS-EN-BARŒUL,59410,2020,37,647.0000000000,3.0972464549,50.6420221093,POINT (3.097246454855603 50.64202214880112)
VEL001,Armentières - Bd. Faidherbe,Armentières - Bd. Faidherbe,ARMENTIERES,59017,2020,38,121.0000000000,2.8743139830,50.6815700001,POINT (2.8743139829589266 50.68157003961674)
VEL002,Bondues - Chemin St Georges,Bondues - Chemin St Georges,BONDUES,59090,2020,38,241.0000000000,3.0838999907,50.7030370001,POINT (3.0838999906563456 50.703037039608034)
VEL003,Capinghem - Rue Poincaré,Capinghem - Rue Poincaré,CAPINGHEM,59128,2020,38,111.0000000000,2.9605669891,50.6461199981,POINT (2.9605669891319155 50.64612003764041)
VEL004,Comines - Rue des Processions,Comines - Rue des Processions,COMINES,59152,2020,38,212.0000000000,3.0102939927,50.7610359925,POINT (3.0102939927348586 50.761036031954305)
VEL005,Croix - Avenue Flandres,Croix - Avenue Flandres,CROIX,59163,2020,38,819.0000000000,3.1522650086,50.6682969915,POINT (3.1522650085823436 50.66829703096178)
VEL007,Haubourdin - Rue Carnot,Haubourdin - Rue Carnot,HAUBOURDIN,59286,2020,38,352.0000000000,2.9893956226,50.6114153998,POINT (2.9893956225895835 50.61141543935105)
VEL008,Herlies - Chemin du cap. Boyle,Herlies - Chemin du cap. Boyle,HERLIES,59303,2020,38,52.0000000000,2.8570533406,50.5706699962,POINT (2.8570533405803977 50.57067003575296)
VEL010,La Madeleine - Pasteur,La Madeleine - Pasteur,LA MADELEINE,59368,2020,38,865.0000000000,3.0756719726,50.6410947487,POINT (3.0756719726071404 50.64109478819222)
VEL012,Lille - Av. Le Corbusier,Lille - Av. Le Corbusier,LILLE,59350,2020,38,3659.0000000000,3.0736255836,50.6386199959,POINT (3.073625583618273 50.63862003542886)
VEL014,Lille - Grand Boulevard,Lille - Grand Boulevard,LILLE,59350,2020,38,2575.0000000000,3.0874738899,50.6560629933,POINT (3.087473889889443 50.6560630327743)
VEL015,Lille - Cheminot Coquelin <> Cités Unies,Lille - Cheminot Coquelin <> Cités Unies,LILLE,59350,2020,38,1045.0000000000,3.0809253646,50.6320449911,POINT (3.0809253646162977 50.632045030666816)
VEL017,Roncq - Rue de Lille,Roncq - Rue de Lille,RONCQ,59508,2020,38,251.0000000000,3.1212108037,50.7637500101,POINT (3.1212108037122457 50.7637500495689)
VEL018,Roubaix - Av. des Nations Unies,Roubaix - Av. des Nations Unies,ROUBAIX,59512,2020,38,175.0000000000,3.1753529868,50.6941529966,POINT (3.1753529867730195 50.69415303604065)
VEL019,Roubaix - Av. G.Delory,Roubaix - Av. G.Delory,ROUBAIX,59512,2020,38,192.0000000000,3.1852410169,50.6703200047,POINT (3.1852410168575203 50.67032004424426)
