id,code_insee,mjo,annee_semaine
VEL026,59009.0,137.0,2020_52
VEL027,59636.0,17.0,2020_52
VEL028,59350.0,327.0,2020_52
VEL037,59350.0,46.0,2020_52
VEL038,59350.0,65.0,2020_52
VEL039,59410.0,139.0,2020_52
VEL002,59090.0,95.0,2020_53
VEL003,59128.0,39.0,2020_53
VEL004,59152.0,83.0,2020_53
VEL007,59286.0,112.0,2020_53
VEL009,59317.0,36.0,2020_53
VEL010,59368.0,198.0,2020_53
VEL012,59350.0,1573.0,2020_53
VEL013,59350.0,378.0,2020_53
VEL014,59350.0,455.0,2020_53
VEL015,59350.0,278.0,2020_53
VEL017,59508.0,79.0,2020_53
VEL018,59512.0,54.0,2020_53
VEL019,59512.0,51.0,2020_53
VEL021,59560.0,81.0,2020_53
VEL022,59599.0,42.0,2020_53
VEL023,59599.0,42.0,2020_53
VEL024,59009.0,13.0,2020_53
VEL026,59009.0,247.0,2020_53
VEL027,59636.0,50.0,2020_53
VEL028,59350.0,330.0,2020_53
VEL037,59350.0,49.0,2020_53
VEL038,59350.0,54.0,2020_53
VEL039,59410.0,185.0,2020_53
VEL002,59090.0,49.0,2021_1
VEL003,59128.0,61.0,2021_1
VEL004,59152.0,106.0,2021_1
VEL005,59163.0,232.0,2021_1
VEL007,59286.0,151.0,2021_1
VEL009,59317.0,15.0,2021_1
VEL010,59368.0,310.0,2021_1
VEL011,59346.0,173.0,2021_1
VEL012,59350.0,2008.0,2021_1
VEL013,59350.0,674.0,2021_1
VEL014,59350.0,691.0,2021_1
VEL015,59350.0,470.0,2021_1
VEL017,59508.0,73.0,2021_1
VEL018,59512.0,87.0,2021_1
VEL019,59512.0,60.0,2021_1
VEL021,59560.0,85.0,2021_1
VEL022,59599.0,76.0,2021_1
VEL023,59599.0,72.0,2021_1
VEL024,59009.0,28.0,2021_1
VEL026,59009.0,279.0,2021_1
VEL027,59636.0,40.0,2021_1
VEL028,59350.0,483.0,2021_1
VEL037,59350.0,93.0,2021_1
VEL038,59350.0,111.0,2021_1
VEL039,59410.0,270.0,2021_1
VEL002,59090.0,46.0,2021_2
VEL003,59128.0,58.0,2021_2
VEL004,59152.0,92.0,2021_2
VEL005,59163.0,582.0,2021_2
VEL007,59286.0,116.0,2021_2
VEL009,59317.0,16.0,2021_2
VEL010,59368.0,290.0,2021_2
VEL011,59346.0,330.0,2021_2
VEL012,59350.0,1884.0,2021_2
VEL013,59350.0,653.0,2021_2
VEL014,59350.0,590.0,2021_2
VEL015,59350.0,468.0,2021_2
VEL017,59508.0,58.0,2021_2
VEL018,59512.0,52.0,2021_2
VEL019,59512.0,48.0,2021_2
VEL021,59560.0,73.0,2021_2
VEL022,59599.0,55.0,2021_2
VEL023,59599.0,53.0,2021_2
VEL024,59009.0,23.0,2021_2
VEL026,59009.0,223.0,2021_2
VEL027,59636.0,26.0,2021_2
VEL028,59350.0,527.0,2021_2
VEL037,59350.0,87.0,2021_2
VEL038,59350.0,0.0,2021_2
VEL039,59410.0,238.0,2021_2
VEL002,59090.0,52.0,2021_3
VEL003,59128.0,63.0,2021_3
VEL004,59152.0,105.0,2021_3
VEL005,59163.0,582.0,2021_3
VEL007,59286.0,139.0,2021_3
VEL009,59317.0,23.0,2021_3
VEL010,59368.0,331.0,2021_3
VEL011,59346.0,357.0,2021_3
VEL012,59350.0,2069.0,2021_3
VEL013,59350.0,737.0,2021_3
VEL014,59350.0,713.0,2021_3
VEL015,59350.0,531.0,2021_3
VEL017,59508.0,75.0,2021_3
VEL018,59512.0,71.0,2021_3
VEL019,59512.0,58.0,2021_3
VEL021,59560.0,82.0,2021_3
VEL022,59599.0,75.0,2021_3
VEL023,59599.0,67.0,2021_3
VEL024,59009.0,29.0,2021_3
VEL026,59009.0,281.0,2021_3
VEL027,59636.0,34.0,2021_3
VEL028,59350.0,618.0,2021_3
VEL037,59350.0,93.0,2021_3
VEL038,59350.0,0.0,2021_3
VEL039,59410.0,280.0,2021_3
VEL002,59090.0,56.0,2021_4
VEL003,59128.0,76.0,2021_4
VEL004,59152.0,103.0,2021_4
VEL005,59163.0,564.0,2021_4
VEL007,59286.0,133.0,2021_4
VEL009,59317.0,28.0,2021_4
VEL010,59368.0,337.0,2021_4
VEL011,59346.0,854.0,2021_4
VEL012,59350.0,2062.0,2021_4
VEL013,59350.0,747.0,2021_4
VEL014,59350.0,705.0,2021_4
VEL015,59350.0,529.0,2021_4
VEL017,59508.0,71.0,2021_4
VEL018,59512.0,73.0,2021_4
VEL019,59512.0,59.0,2021_4
VEL021,59560.0,86.0,2021_4
VEL022,59599.0,80.0,2021_4
VEL023,59599.0,73.0,2021_4
VEL024,59009.0,31.0,2021_4
VEL026,59009.0,287.0,2021_4
VEL027,59636.0,29.0,2021_4
VEL028,59350.0,601.0,2021_4
VEL037,59350.0,101.0,2021_4
VEL038,59350.0,0.0,2021_4
VEL039,59410.0,281.0,2021_4
VEL002,59090.0,63.0,2021_5
VEL003,59128.0,101.0,2021_5
VEL004,59152.0,111.0,2021_5
VEL005,59163.0,593.0,2021_5
VEL007,59286.0,141.0,2021_5
VEL009,59317.0,32.0,2021_5
VEL010,59368.0,337.0,2021_5
VEL011,59346.0,351.0,2021_5
VEL012,59350.0,2046.0,2021_5
VEL013,59350.0,739.0,2021_5
VEL014,59350.0,719.0,2021_5
VEL015,59350.0,548.0,2021_5
VEL017,59508.0,80.0,2021_5
VEL018,59512.0,81.0,2021_5
VEL019,59512.0,68.0,2021_5
VEL021,59560.0,93.0,2021_5
VEL022,59599.0,79.0,2021_5
VEL023,59599.0,70.0,2021_5
VEL024,59009.0,27.0,2021_5
VEL026,59009.0,293.0,2021_5
VEL027,59636.0,44.0,2021_5
VEL028,59350.0,624.0,2021_5
VEL037,59350.0,99.0,2021_5
VEL038,59350.0,0.0,2021_5
VEL039,59410.0,288.0,2021_5
VEL002,59090.0,19.0,2021_6
VEL003,59128.0,56.0,2021_6
VEL004,59152.0,63.0,2021_6
VEL005,59163.0,490.0,2021_6
VEL007,59286.0,99.0,2021_6
VEL009,59317.0,24.0,2021_6
VEL010,59368.0,209.0,2021_6
VEL011,59346.0,226.0,2021_6
VEL012,59350.0,1690.0,2021_6
VEL013,59350.0,584.0,2021_6
VEL014,59350.0,384.0,2021_6
VEL015,59350.0,348.0,2021_6
VEL017,59508.0,28.0,2021_6
VEL018,59512.0,46.0,2021_6
VEL019,59512.0,40.0,2021_6
VEL021,59560.0,53.0,2021_6
VEL022,59599.0,51.0,2021_6
VEL023,59599.0,43.0,2021_6
VEL024,59009.0,14.0,2021_6
VEL026,59009.0,150.0,2021_6
VEL027,59636.0,10.0,2021_6
VEL028,59350.0,519.0,2021_6
VEL037,59350.0,77.0,2021_6
VEL038,59350.0,0.0,2021_6
VEL039,59410.0,180.0,2021_6
VEL002,59090.0,74.0,2021_7
VEL003,59128.0,68.0,2021_7
VEL004,59152.0,102.0,2021_7
VEL005,59163.0,661.0,2021_7
VEL007,59286.0,154.0,2021_7
VEL009,59317.0,34.0,2021_7
VEL010,59368.0,318.0,2021_7
VEL011,59346.0,183.0,2021_7
VEL012,59350.0,2119.0,2021_7
VEL013,59350.0,776.0,2021_7
VEL014,59350.0,690.0,2021_7
VEL015,59350.0,521.0,2021_7
VEL017,59508.0,98.0,2021_7
VEL018,59512.0,88.0,2021_7
VEL019,59512.0,75.0,2021_7
VEL021,59560.0,87.0,2021_7
VEL022,59599.0,82.0,2021_7
VEL023,59599.0,69.0,2021_7
VEL024,59009.0,27.0,2021_7
VEL026,59009.0,322.0,2021_7
VEL027,59636.0,42.0,2021_7
VEL028,59350.0,583.0,2021_7
VEL037,59350.0,95.0,2021_7
VEL038,59350.0,0.0,2021_7
VEL039,59410.0,301.0,2021_7
VEL010,59368.0,393.0,2021_8
VEL015,59350.0,572.0,2021_8
VEL028,59350.0,656.0,2021_8
VEL037,59350.0,112.0,2021_8
VEL038,59350.0,0.0,2021_8
VEL039,59410.0,350.0,2021_8
VEL010,59368.0,371.0,2021_9
VEL015,59350.0,541.0,2021_9
VEL028,59350.0,679.0,2021_9
VEL037,59350.0,109.0,2021_9
VEL038,59350.0,0.0,2021_9
VEL039,59410.0,329.0,2021_9
VEL002,59090.0,75.0,2021_10
VEL003,59128.0,75.0,2021_10
VEL004,59152.0,101.0,2021_10
VEL005,59163.0,689.0,2021_10
VEL007,59286.0,154.0,2021_10
VEL009,59317.0,33.0,2021_10
VEL010,59368.0,385.0,2021_10
VEL011,59346.0,233.0,2021_10
VEL012,59350.0,2221.0,2021_10
VEL013,59350.0,867.0,2021_10
VEL014,59350.0,815.0,2021_10
VEL015,59350.0,583.0,2021_10
VEL017,59508.0,75.0,2021_10
VEL018,59512.0,105.0,2021_10
VEL019,59512.0,81.0,2021_10
VEL021,59560.0,95.0,2021_10
VEL022,59599.0,102.0,2021_10
VEL023,59599.0,85.0,2021_10
VEL024,59009.0,29.0,2021_10
VEL026,59009.0,353.0,2021_10
VEL027,59636.0,40.0,2021_10
VEL028,59350.0,684.0,2021_10
VEL037,59350.0,115.0,2021_10
VEL038,59350.0,0.0,2021_10
VEL039,59410.0,323.0,2021_10
VEL002,59090.0,71.0,2021_11
VEL003,59128.0,75.0,2021_11
VEL004,59152.0,97.0,2021_11
VEL005,59163.0,660.0,2021_11
VEL007,59286.0,145.0,2021_11
VEL009,59317.0,36.0,2021_11
VEL010,59368.0,360.0,2021_11
VEL011,59346.0,208.0,2021_11
VEL012,59350.0,2182.0,2021_11
VEL013,59350.0,825.0,2021_11
VEL014,59350.0,794.0,2021_11
VEL015,59350.0,575.0,2021_11
VEL017,59508.0,62.0,2021_11
VEL018,59512.0,88.0,2021_11
VEL019,59512.0,68.0,2021_11
VEL021,59560.0,90.0,2021_11
VEL022,59599.0,81.0,2021_11
VEL023,59599.0,68.0,2021_11
VEL024,59009.0,28.0,2021_11
VEL026,59009.0,315.0,2021_11
VEL027,59636.0,37.0,2021_11
VEL028,59350.0,684.0,2021_11
VEL037,59350.0,99.0,2021_11
VEL038,59350.0,0.0,2021_11
VEL039,59410.0,319.0,2021_11
VEL002,59090.0,179.0,2021_12
VEL003,59128.0,94.0,2021_12
VEL004,59152.0,126.0,2021_12
VEL005,59163.0,582.0,2021_12
VEL007,59286.0,217.0,2021_12
VEL009,59317.0,65.0,2021_12
VEL010,59368.0,487.0,2021_12
VEL011,59346.0,457.0,2021_12
VEL012,59350.0,2307.0,2021_12
VEL013,59350.0,1070.0,2021_12
VEL014,59350.0,1216.0,2021_12
VEL015,59350.0,673.0,2021_12
VEL017,59508.0,122.0,2021_12
VEL018,59512.0,124.0,2021_12
VEL019,59512.0,112.0,2021_12
VEL021,59560.0,157.0,2021_12
VEL022,59599.0,110.0,2021_12
VEL023,59599.0,202.0,2021_12
VEL024,59009.0,41.0,2021_12
VEL026,59009.0,620.0,2021_12
VEL027,59636.0,81.0,2021_12
VEL028,59350.0,748.0,2021_12
VEL037,59350.0,132.0,2021_12
VEL038,59350.0,0.0,2021_12
VEL039,59410.0,411.0,2021_12
VEL002,59090.0,263.0,2021_13
VEL003,59128.0,107.0,2021_13
VEL004,59152.0,180.0,2021_13
VEL005,59163.0,985.0,2021_13
VEL007,59286.0,279.0,2021_13
VEL009,59317.0,89.0,2021_13
VEL010,59368.0,558.0,2021_13
VEL011,59346.0,374.0,2021_13
VEL012,59350.0,2614.0,2021_13
VEL013,59350.0,1330.0,2021_13
VEL014,59350.0,1464.0,2021_13
VEL015,59350.0,814.0,2021_13
VEL017,59508.0,139.0,2021_13
VEL018,59512.0,167.0,2021_13
VEL019,59512.0,157.0,2021_13
VEL021,59560.0,214.0,2021_13
VEL022,59599.0,150.0,2021_13
VEL023,59599.0,114.0,2021_13
VEL024,59009.0,46.0,2021_13
VEL026,59009.0,860.0,2021_13
VEL027,59636.0,154.0,2021_13
VEL028,59350.0,904.0,2021_13
VEL037,59350.0,154.0,2021_13
VEL038,59350.0,0.0,2021_13
VEL039,59410.0,462.0,2021_13
VEL002,59090.0,190.0,2021_14
VEL003,59128.0,86.0,2021_14
VEL004,59152.0,150.0,2021_14
VEL005,59163.0,776.0,2021_14
VEL007,59286.0,200.0,2021_14
VEL009,59317.0,73.0,2021_14
VEL010,59368.0,440.0,2021_14
VEL011,59346.0,424.0,2021_14
VEL012,59350.0,1177.0,2021_14
VEL013,59350.0,920.0,2021_14
VEL014,59350.0,991.0,2021_14
VEL015,59350.0,650.0,2021_14
VEL017,59508.0,115.0,2021_14
VEL018,59512.0,84.0,2021_14
VEL019,59512.0,111.0,2021_14
VEL021,59560.0,157.0,2021_14
VEL022,59599.0,104.0,2021_14
VEL023,59599.0,78.0,2021_14
VEL024,59009.0,46.0,2021_14
VEL026,59009.0,538.0,2021_14
VEL027,59636.0,158.0,2021_14
VEL028,59350.0,725.0,2021_14
VEL037,59350.0,101.0,2021_14
VEL038,59350.0,0.0,2021_14
VEL039,59410.0,340.0,2021_14
VEL002,59090.0,175.0,2021_15
VEL003,59128.0,90.0,2021_15
VEL004,59152.0,133.0,2021_15
VEL005,59163.0,657.0,2021_15
VEL007,59286.0,209.0,2021_15
VEL009,59317.0,65.0,2021_15
VEL010,59368.0,389.0,2021_15
VEL011,59346.0,276.0,2021_15
VEL013,59350.0,872.0,2021_15
VEL014,59350.0,985.0,2021_15
VEL015,59350.0,537.0,2021_15
VEL017,59508.0,104.0,2021_15
VEL018,59512.0,89.0,2021_15
VEL019,59512.0,107.0,2021_15
VEL021,59560.0,142.0,2021_15
VEL022,59599.0,83.0,2021_15
VEL023,59599.0,67.0,2021_15
VEL024,59009.0,45.0,2021_15
VEL026,59009.0,543.0,2021_15
VEL027,59636.0,132.0,2021_15
VEL028,59350.0,625.0,2021_15
VEL037,59350.0,102.0,2021_15
VEL038,59350.0,0.0,2021_15
VEL039,59410.0,358.0,2021_15
VEL002,59090.0,282.0,2021_16
VEL003,59128.0,103.0,2021_16
VEL004,59152.0,189.0,2021_16
VEL005,59163.0,773.0,2021_16
VEL007,59286.0,235.0,2021_16
VEL009,59317.0,81.0,2021_16
VEL010,59368.0,453.0,2021_16
VEL011,59346.0,343.0,2021_16
VEL013,59350.0,1030.0,2021_16
VEL014,59350.0,1211.0,2021_16
VEL015,59350.0,639.0,2021_16
VEL017,59508.0,148.0,2021_16
VEL018,59512.0,110.0,2021_16
VEL019,59512.0,146.0,2021_16
VEL021,59560.0,199.0,2021_16
VEL022,59599.0,123.0,2021_16
VEL023,59599.0,93.0,2021_16
VEL024,59009.0,51.0,2021_16
VEL026,59009.0,802.0,2021_16
VEL027,59636.0,167.0,2021_16
VEL028,59350.0,747.0,2021_16
VEL037,59350.0,114.0,2021_16
VEL038,59350.0,0.0,2021_16
VEL039,59410.0,414.0,2021_16
VEL010,59368.0,495.0,2021_17
VEL015,59350.0,711.0,2021_17
VEL018,59512.0,124.0,2021_17
VEL028,59350.0,804.0,2021_17
VEL037,59350.0,132.0,2021_17
VEL038,59350.0,0.0,2021_17
VEL039,59410.0,418.0,2021_17
VEL010,59368.0,404.0,2021_18
VEL015,59350.0,675.0,2021_18
VEL018,59512.0,120.0,2021_18
VEL028,59350.0,797.0,2021_18
VEL037,59350.0,126.0,2021_18
VEL038,59350.0,0.0,2021_18
VEL039,59410.0,368.0,2021_18
VEL002,59090.0,202.0,2021_19
VEL003,59128.0,93.0,2021_19
VEL004,59152.0,155.0,2021_19
VEL005,59163.0,563.0,2021_19
VEL007,59286.0,206.0,2021_19
VEL009,59317.0,61.0,2021_19
VEL010,59368.0,398.0,2021_19
VEL011,59346.0,247.0,2021_19
VEL013,59350.0,849.0,2021_19
VEL014,59350.0,1031.0,2021_19
VEL015,59350.0,689.0,2021_19
VEL017,59508.0,98.0,2021_19
VEL018,59512.0,110.0,2021_19
VEL019,59512.0,106.0,2021_19
VEL021,59560.0,140.0,2021_19
VEL022,59599.0,104.0,2021_19
VEL023,59599.0,95.0,2021_19
VEL024,59009.0,43.0,2021_19
VEL026,59009.0,548.0,2021_19
VEL027,59636.0,88.0,2021_19
VEL028,59350.0,783.0,2021_19
VEL037,59350.0,113.0,2021_19
VEL038,59350.0,0.0,2021_19
VEL039,59410.0,330.0,2021_19
VEL002,59090.0,202.0,2021_20
VEL003,59128.0,81.0,2021_20
VEL004,59152.0,132.0,2021_20
VEL005,59163.0,385.0,2021_20
VEL007,59286.0,192.0,2021_20
VEL009,59317.0,45.0,2021_20
VEL010,59368.0,424.0,2021_20
VEL011,59346.0,247.0,2021_20
VEL013,59350.0,955.0,2021_20
VEL014,59350.0,1011.0,2021_20
VEL015,59350.0,782.0,2021_20
VEL017,59508.0,80.0,2021_20
VEL018,59512.0,86.0,2021_20
VEL019,59512.0,87.0,2021_20
VEL021,59560.0,123.0,2021_20
VEL022,59599.0,102.0,2021_20
VEL023,59599.0,100.0,2021_20
VEL024,59009.0,40.0,2021_20
VEL026,59009.0,428.0,2021_20
VEL027,59636.0,163.0,2021_20
VEL028,59350.0,948.0,2021_20
VEL037,59350.0,132.0,2021_20
VEL038,59350.0,0.0,2021_20
VEL039,59410.0,363.0,2021_20
VEL002,59090.0,225.0,2021_21
VEL003,59128.0,93.0,2021_21
VEL004,59152.0,170.0,2021_21
VEL005,59163.0,811.0,2021_21
VEL007,59286.0,227.0,2021_21
VEL009,59317.0,56.0,2021_21
VEL010,59368.0,488.0,2021_21
VEL011,59346.0,318.0,2021_21
VEL013,59350.0,1159.0,2021_21
VEL014,59350.0,1271.0,2021_21
VEL015,59350.0,859.0,2021_21
VEL017,59508.0,103.0,2021_21
VEL018,59512.0,117.0,2021_21
VEL019,59512.0,129.0,2021_21
VEL021,59560.0,153.0,2021_21
VEL022,59599.0,120.0,2021_21
VEL023,59599.0,98.0,2021_21
VEL024,59009.0,55.0,2021_21
VEL026,59009.0,583.0,2021_21
VEL027,59636.0,123.0,2021_21
VEL028,59350.0,1009.0,2021_21
VEL037,59350.0,153.0,2021_21
VEL038,59350.0,0.0,2021_21
VEL039,59410.0,443.0,2021_21
VEL001,59017.0,132.0,2021_22
VEL002,59090.0,290.0,2021_22
VEL003,59128.0,111.0,2021_22
VEL004,59152.0,205.0,2021_22
VEL005,59163.0,977.0,2021_22
VEL007,59286.0,273.0,2021_22
VEL008,59303.0,14.0,2021_22
VEL009,59317.0,82.0,2021_22
VEL010,59368.0,667.0,2021_22
VEL011,59346.0,410.0,2021_22
VEL013,59350.0,1462.0,2021_22
VEL014,59350.0,1806.0,2021_22
VEL015,59350.0,894.0,2021_22
VEL017,59508.0,162.0,2021_22
VEL018,59512.0,110.0,2021_22
VEL019,59512.0,181.0,2021_22
VEL021,59560.0,214.0,2021_22
VEL022,59599.0,174.0,2021_22
VEL023,59599.0,139.0,2021_22
VEL024,59009.0,60.0,2021_22
VEL026,59009.0,897.0,2021_22
VEL027,59636.0,131.0,2021_22
VEL028,59350.0,923.0,2021_22
VEL037,59350.0,181.0,2021_22
VEL038,59350.0,0.0,2021_22
VEL039,59410.0,597.0,2021_22
VEL002,59090.0,243.0,2021_23
VEL003,59128.0,126.0,2021_23
VEL004,59152.0,244.0,2021_23
VEL005,59163.0,1159.0,2021_23
VEL007,59286.0,293.0,2021_23
VEL009,59317.0,75.0,2021_23
VEL010,59368.0,786.0,2021_23
VEL011,59346.0,664.0,2021_23
VEL013,59350.0,1679.0,2021_23
VEL014,59350.0,1930.0,2021_23
VEL015,59350.0,995.0,2021_23
VEL017,59508.0,197.0,2021_23
VEL018,59512.0,107.0,2021_23
VEL019,59512.0,202.0,2021_23
VEL021,59560.0,250.0,2021_23
VEL022,59599.0,195.0,2021_23
VEL023,59599.0,165.0,2021_23
VEL024,59009.0,68.0,2021_23
VEL026,59009.0,1046.0,2021_23
VEL027,59636.0,141.0,2021_23
VEL028,59350.0,1016.0,2021_23
VEL037,59350.0,202.0,2021_23
VEL038,59350.0,0.0,2021_23
VEL039,59410.0,643.0,2021_23
VEL002,59090.0,202.0,2021_24
VEL003,59128.0,107.0,2021_24
VEL004,59152.0,209.0,2021_24
VEL005,59163.0,997.0,2021_24
VEL007,59286.0,287.0,2021_24
VEL009,59317.0,70.0,2021_24
VEL010,59368.0,684.0,2021_24
VEL011,59346.0,409.0,2021_24
VEL013,59350.0,1485.0,2021_24
VEL014,59350.0,1655.0,2021_24
VEL015,59350.0,884.0,2021_24
VEL017,59508.0,153.0,2021_24
VEL018,59512.0,104.0,2021_24
VEL019,59512.0,187.0,2021_24
VEL021,59560.0,212.0,2021_24
VEL022,59599.0,163.0,2021_24
VEL023,59599.0,143.0,2021_24
VEL024,59009.0,67.0,2021_24
VEL026,59009.0,931.0,2021_24
VEL027,59636.0,109.0,2021_24
VEL028,59350.0,914.0,2021_24
VEL037,59350.0,169.0,2021_24
VEL038,59350.0,0.0,2021_24
VEL039,59410.0,595.0,2021_24
VEL002,59090.0,290.0,2021_25
VEL003,59128.0,95.0,2021_25
VEL004,59152.0,154.0,2021_25
VEL005,59163.0,582.0,2021_25
VEL007,59286.0,200.0,2021_25
VEL009,59317.0,35.0,2021_25
VEL010,59368.0,504.0,2021_25
VEL011,59346.0,659.0,2021_25
VEL013,59350.0,1037.0,2021_25
VEL014,59350.0,1088.0,2021_25
VEL015,59350.0,751.0,2021_25
VEL017,59508.0,96.0,2021_25
VEL018,59512.0,119.0,2021_25
VEL019,59512.0,112.0,2021_25
VEL021,59560.0,136.0,2021_25
VEL022,59599.0,95.0,2021_25
VEL023,59599.0,90.0,2021_25
VEL024,59009.0,51.0,2021_25
VEL026,59009.0,464.0,2021_25
VEL027,59636.0,71.0,2021_25
VEL028,59350.0,797.0,2021_25
VEL037,59350.0,144.0,2021_25
VEL038,59350.0,0.0,2021_25
VEL039,59410.0,406.0,2021_25
VEL002,59090.0,316.0,2021_26
VEL003,59128.0,105.0,2021_26
VEL004,59152.0,180.0,2021_26
VEL005,59163.0,783.0,2021_26
VEL007,59286.0,232.0,2021_26
VEL008,59303.0,14.0,2021_26
VEL009,59317.0,58.0,2021_26
VEL010,59368.0,585.0,2021_26
VEL011,59346.0,436.0,2021_26
VEL013,59350.0,1162.0,2021_26
VEL014,59350.0,1327.0,2021_26
VEL015,59350.0,875.0,2021_26
VEL016,59355.0,0.0,2021_26
VEL017,59508.0,134.0,2021_26
VEL018,59512.0,173.0,2021_26
VEL019,59512.0,151.0,2021_26
VEL021,59560.0,171.0,2021_26
VEL022,59599.0,105.0,2021_26
VEL023,59599.0,93.0,2021_26
VEL024,59009.0,59.0,2021_26
VEL026,59009.0,561.0,2021_26
VEL027,59636.0,89.0,2021_26
VEL028,59350.0,906.0,2021_26
VEL037,59350.0,170.0,2021_26
VEL038,59350.0,0.0,2021_26
VEL039,59410.0,523.0,2021_26
VEL010,59368.0,608.0,2021_27
VEL015,59350.0,794.0,2021_27
VEL018,59512.0,96.0,2021_27
VEL028,59350.0,821.0,2021_27
VEL037,59350.0,174.0,2021_27
VEL038,59350.0,0.0,2021_27
VEL039,59410.0,472.0,2021_27
VEL010,59368.0,472.0,2021_28
VEL015,59350.0,600.0,2021_28
VEL018,59512.0,110.0,2021_28
VEL028,59350.0,659.0,2021_28
VEL037,59350.0,124.0,2021_28
VEL038,59350.0,0.0,2021_28
VEL039,59410.0,380.0,2021_28
VEL010,59368.0,684.0,2021_29
VEL015,59350.0,698.0,2021_29
VEL018,59512.0,110.0,2021_29
VEL028,59350.0,701.0,2021_29
VEL037,59350.0,157.0,2021_29
VEL038,59350.0,0.0,2021_29
VEL039,59410.0,483.0,2021_29
VEL010,59368.0,445.0,2021_30
VEL015,59350.0,491.0,2021_30
VEL018,59512.0,70.0,2021_30
VEL028,59350.0,576.0,2021_30
VEL037,59350.0,80.0,2021_30
VEL038,59350.0,0.0,2021_30
VEL039,59410.0,328.0,2021_30
VEL010,59368.0,399.0,2021_31
VEL015,59350.0,475.0,2021_31
VEL018,59512.0,80.0,2021_31
VEL028,59350.0,556.0,2021_31
VEL037,59350.0,87.0,2021_31
VEL038,59350.0,0.0,2021_31
VEL039,59410.0,332.0,2021_31
VEL010,59368.0,420.0,2021_32
VEL015,59350.0,474.0,2021_32
VEL028,59350.0,557.0,2021_32
VEL037,59350.0,82.0,2021_32
VEL038,59350.0,0.0,2021_32
VEL039,59410.0,319.0,2021_32
VEL010,59368.0,389.0,2021_33
VEL015,59350.0,498.0,2021_33
VEL028,59350.0,580.0,2021_33
VEL037,59350.0,93.0,2021_33
VEL038,59350.0,0.0,2021_33
VEL039,59410.0,334.0,2021_33
VEL010,59368.0,559.0,2021_34
VEL015,59350.0,671.0,2021_34
VEL028,59350.0,730.0,2021_34
VEL037,59350.0,128.0,2021_34
VEL038,59350.0,0.0,2021_34
VEL039,59410.0,453.0,2021_34
VEL001,59017.0,111.0,2021_35
VEL002,59090.0,202.0,2021_35
VEL003,59128.0,123.0,2021_35
VEL004,59152.0,195.0,2021_35
VEL005,59163.0,582.0,2021_35
VEL006,59256.0,144.0,2021_35
VEL007,59286.0,338.0,2021_35
VEL008,59303.0,25.0,2021_35
VEL009,59317.0,75.0,2021_35
VEL010,59368.0,748.0,2021_35
VEL011,59346.0,589.0,2021_35
VEL013,59350.0,1445.0,2021_35
VEL014,59350.0,1638.0,2021_35
VEL015,59350.0,931.0,2021_35
VEL016,59355.0,534.0,2021_35
VEL017,59508.0,105.0,2021_35
VEL018,59512.0,135.0,2021_35
VEL019,59512.0,179.0,2021_35
VEL021,59560.0,184.0,2021_35
VEL022,59599.0,131.0,2021_35
VEL023,59599.0,202.0,2021_35
VEL024,59009.0,66.0,2021_35
VEL026,59009.0,791.0,2021_35
VEL027,59636.0,139.0,2021_35
VEL028,59350.0,975.0,2021_35
VEL037,59350.0,173.0,2021_35
VEL038,59350.0,0.0,2021_35
VEL039,59410.0,573.0,2021_35
VEL001,59017.0,103.0,2021_36
VEL002,59090.0,184.0,2021_36
VEL003,59128.0,118.0,2021_36
VEL004,59152.0,207.0,2021_36
VEL005,59163.0,808.0,2021_36
VEL006,59256.0,139.0,2021_36
VEL007,59286.0,363.0,2021_36
VEL008,59303.0,27.0,2021_36
VEL009,59317.0,74.0,2021_36
VEL010,59368.0,835.0,2021_36
VEL011,59346.0,671.0,2021_36
VEL013,59350.0,1777.0,2021_36
VEL014,59350.0,1708.0,2021_36
VEL015,59350.0,1069.0,2021_36
VEL016,59355.0,571.0,2021_36
VEL017,59508.0,102.0,2021_36
VEL018,59512.0,141.0,2021_36
VEL019,59512.0,174.0,2021_36
VEL021,59560.0,209.0,2021_36
VEL022,59599.0,144.0,2021_36
VEL023,59599.0,165.0,2021_36
VEL024,59009.0,61.0,2021_36
VEL026,59009.0,834.0,2021_36
VEL027,59636.0,124.0,2021_36
VEL028,59350.0,1111.0,2021_36
VEL037,59350.0,179.0,2021_36
VEL038,59350.0,0.0,2021_36
VEL039,59410.0,570.0,2021_36
VEL001,59017.0,110.0,2021_37
VEL002,59090.0,144.0,2021_37
VEL003,59128.0,107.0,2021_37
VEL004,59152.0,213.0,2021_37
VEL005,59163.0,829.0,2021_37
VEL006,59256.0,129.0,2021_37
VEL007,59286.0,383.0,2021_37
VEL008,59303.0,13.0,2021_37
VEL009,59317.0,75.0,2021_37
VEL010,59368.0,845.0,2021_37
VEL011,59346.0,701.0,2021_37
VEL013,59350.0,1744.0,2021_37
VEL014,59350.0,1747.0,2021_37
VEL015,59350.0,1023.0,2021_37
VEL016,59355.0,545.0,2021_37
VEL017,59508.0,127.0,2021_37
VEL018,59512.0,135.0,2021_37
VEL019,59512.0,191.0,2021_37
VEL021,59560.0,201.0,2021_37
VEL022,59599.0,146.0,2021_37
VEL023,59599.0,124.0,2021_37
VEL024,59009.0,74.0,2021_37
VEL026,59009.0,787.0,2021_37
VEL027,59636.0,156.0,2021_37
VEL028,59350.0,1023.0,2021_37
